Date,User_ID,Session_ID,Source,Medium,Country,Device,Page,Page_Order,Engagement_Time,Converted,User_Type
2026-01-02,U951,S2961,Email,Newsletter,UK,Mobile,Home,1,21,0,New
2026-01-02,U951,S2961,Email,Newsletter,UK,Mobile,Product,2,42,0,New
2026-01-02,U951,S2961,Email,Newsletter,UK,Mobile,Blog,3,239,0,New
2026-01-02,U92,S303,Social,Instagram,India,Desktop,Blog,1,85,0,New
2026-01-02,U979,S3036,Social,Instagram,India,Mobile,Blog,1,284,0,New
2026-01-02,U979,S3036,Social,Instagram,India,Mobile,Pricing,2,56,0,New
2026-01-02,U979,S3036,Social,Instagram,India,Mobile,Home,3,270,0,New
2026-01-02,U990,S3073,Direct,Website,UK,Mobile,Pricing,1,188,1,New
2026-01-02,U990,S3073,Direct,Website,UK,Mobile,Checkout,2,176,1,New
2026-01-02,U990,S3073,Direct,Website,UK,Mobile,Contact,3,73,1,New
2026-01-02,U1003,S3116,Organic,Google,USA,Mobile,Pricing,1,145,1,New
2026-01-02,U1003,S3116,Organic,Google,USA,Mobile,Checkout,2,236,1,New
2026-01-02,U1003,S3116,Organic,Google,USA,Mobile,Contact,3,147,1,New
2026-01-02,U1005,S3126,Direct,Website,Canada,Mobile,Contact,1,148,0,New
2026-01-02,U1005,S3126,Direct,Website,Canada,Mobile,Blog,2,51,0,New
2026-01-02,U1005,S3126,Direct,Website,Canada,Mobile,Pricing,3,24,0,New
2026-01-02,U94,S313,Direct,Website,Australia,Desktop,Product,1,228,0,New
2026-01-02,U94,S313,Direct,Website,Australia,Desktop,Pricing,2,23,0,New
2026-01-02,U94,S313,Direct,Website,Australia,Desktop,Contact,3,53,0,New
2026-01-02,U94,S313,Direct,Website,Australia,Desktop,Home,4,192,0,New
2026-01-02,U1025,S3179,Referral,PartnerSite,UK,Mobile,Product,1,58,0,New
2026-01-02,U1025,S3180,Referral,PartnerSite,Canada,Mobile,Pricing,1,204,0,Returning
2026-01-02,U1052,S3258,Email,Newsletter,Australia,Mobile,Product,1,254,1,New
2026-01-02,U1052,S3258,Email,Newsletter,Australia,Mobile,Contact,2,286,1,New
2026-01-02,U1052,S3258,Email,Newsletter,Australia,Mobile,Checkout,3,132,1,New
2026-01-02,U1052,S3258,Email,Newsletter,Australia,Mobile,Home,4,104,1,New
2026-01-02,U11,S33,Organic,Google,UK,Desktop,Blog,1,36,0,New
2026-01-02,U11,S33,Organic,Google,UK,Desktop,Home,2,227,0,New
2026-01-02,U1096,S3388,Social,Instagram,Canada,Desktop,Home,1,153,1,New
2026-01-02,U1096,S3388,Social,Instagram,Canada,Desktop,Checkout,2,59,1,New
2026-01-02,U1152,S3544,Email,Newsletter,India,Desktop,Checkout,1,204,0,New
2026-01-02,U1152,S3545,Email,Newsletter,India,Desktop,Home,1,151,0,Returning
2026-01-02,U1152,S3545,Email,Newsletter,India,Desktop,Product,2,235,0,Returning
2026-01-02,U1152,S3545,Email,Newsletter,India,Desktop,Checkout,3,47,0,Returning
2026-01-02,U1183,S3631,Social,Instagram,Canada,Desktop,Home,1,240,0,New
2026-01-02,U1183,S3631,Social,Instagram,Canada,Desktop,Product,2,64,0,New
2026-01-02,U1183,S3631,Social,Instagram,Canada,Desktop,Contact,3,212,0,New
2026-01-02,U1183,S3631,Social,Instagram,Canada,Desktop,Checkout,4,221,0,New
2026-01-02,U1184,S3634,Email,Newsletter,Australia,Mobile,Home,1,21,0,New
2026-01-02,U1184,S3634,Email,Newsletter,Australia,Mobile,Blog,2,130,0,New
2026-01-02,U1196,S3673,Organic,Google,UK,Desktop,Pricing,1,280,0,New
2026-01-02,U1196,S3673,Organic,Google,UK,Desktop,Blog,2,244,0,New
2026-01-02,U1196,S3673,Organic,Google,UK,Desktop,Checkout,3,156,0,New
2026-01-02,U1197,S3678,Referral,PartnerSite,Canada,Mobile,Product,1,202,1,New
2026-01-02,U1197,S3678,Referral,PartnerSite,Canada,Mobile,Checkout,2,242,1,New
2026-01-02,U1197,S3678,Referral,PartnerSite,Canada,Mobile,Pricing,3,27,1,New
2026-01-02,U1204,S3699,Organic,Google,USA,Mobile,Checkout,1,213,1,New
2026-01-02,U1204,S3699,Organic,Google,USA,Mobile,Contact,2,200,1,New
2026-01-02,U1207,S3707,Organic,Google,USA,Mobile,Blog,1,87,0,New
2026-01-02,U1252,S3866,Referral,PartnerSite,UK,Mobile,Contact,1,213,0,New
2026-01-02,U1252,S3866,Referral,PartnerSite,UK,Mobile,Blog,2,187,0,New
2026-01-02,U1252,S3866,Referral,PartnerSite,UK,Mobile,Home,3,227,0,New
2026-01-02,U1262,S3900,Direct,Website,Canada,Mobile,Contact,1,30,0,New
2026-01-02,U1262,S3900,Direct,Website,Canada,Mobile,Checkout,2,98,0,New
2026-01-02,U1262,S3900,Direct,Website,Canada,Mobile,Home,3,156,0,New
2026-01-02,U1262,S3900,Direct,Website,Canada,Mobile,Pricing,4,123,0,New
2026-01-02,U1263,S3904,Organic,Google,Australia,Mobile,Product,1,207,0,New
2026-01-02,U1266,S3918,Referral,PartnerSite,UK,Desktop,Pricing,1,275,0,New
2026-01-02,U1266,S3918,Referral,PartnerSite,UK,Desktop,Blog,2,238,0,New
2026-01-02,U1266,S3918,Referral,PartnerSite,UK,Desktop,Contact,3,281,0,New
2026-01-02,U1275,S3942,Email,Newsletter,Canada,Mobile,Blog,1,179,0,New
2026-01-02,U1275,S3942,Email,Newsletter,Canada,Mobile,Contact,2,198,0,New
2026-01-02,U1275,S3942,Email,Newsletter,Canada,Mobile,Checkout,3,78,0,New
2026-01-02,U1275,S3942,Email,Newsletter,Canada,Mobile,Product,4,102,0,New
2026-01-02,U1314,S4069,Organic,Google,Australia,Mobile,Pricing,1,42,0,New
2026-01-02,U1324,S4109,Email,Newsletter,UK,Mobile,Blog,1,43,0,New
2026-01-02,U1324,S4109,Email,Newsletter,UK,Mobile,Contact,2,99,0,New
2026-01-02,U1361,S4219,Email,Newsletter,Canada,Mobile,Blog,1,186,0,New
2026-01-02,U1361,S4219,Email,Newsletter,Canada,Mobile,Home,2,166,0,New
2026-01-02,U1369,S4252,Organic,Google,UK,Mobile,Checkout,1,30,1,New
2026-01-02,U1369,S4252,Organic,Google,UK,Mobile,Product,2,26,1,New
2026-01-02,U1385,S4289,Organic,Google,India,Desktop,Home,1,211,0,New
2026-01-02,U1389,S4300,Email,Newsletter,USA,Tablet,Contact,1,113,0,New
2026-01-02,U1389,S4300,Email,Newsletter,USA,Tablet,Checkout,2,64,0,New
2026-01-02,U1389,S4300,Email,Newsletter,USA,Tablet,Pricing,3,33,0,New
2026-01-02,U1397,S4325,Organic,Google,UK,Mobile,Checkout,1,42,0,New
2026-01-02,U136,S437,Direct,Website,Canada,Mobile,Pricing,1,85,0,New
2026-01-02,U146,S460,Email,Newsletter,Australia,Mobile,Home,1,268,0,New
2026-01-02,U1499,S4635,Email,Newsletter,USA,Mobile,Pricing,1,299,0,New
2026-01-02,U1499,S4635,Email,Newsletter,USA,Mobile,Blog,2,32,0,New
2026-01-02,U1511,S4663,Referral,PartnerSite,India,Mobile,Pricing,1,102,0,New
2026-01-02,U1511,S4663,Referral,PartnerSite,India,Mobile,Product,2,168,0,New
2026-01-02,U1511,S4663,Referral,PartnerSite,India,Mobile,Blog,3,183,0,New
2026-01-02,U150,S473,Organic,Google,Canada,Tablet,Pricing,1,50,0,New
2026-01-02,U150,S473,Organic,Google,Canada,Tablet,Product,2,189,0,New
2026-01-02,U150,S473,Organic,Google,Canada,Tablet,Home,3,61,0,New
2026-01-02,U150,S473,Organic,Google,Canada,Tablet,Contact,4,44,0,New
2026-01-02,U1582,S4875,Referral,PartnerSite,India,Desktop,Product,1,145,0,New
2026-01-02,U1582,S4875,Referral,PartnerSite,India,Desktop,Home,2,246,0,New
2026-01-02,U1582,S4875,Referral,PartnerSite,India,Desktop,Checkout,3,119,0,New
2026-01-02,U1582,S4875,Referral,PartnerSite,India,Desktop,Blog,4,174,0,New
2026-01-02,U1604,S4938,Email,Newsletter,UK,Mobile,Product,1,281,0,New
2026-01-02,U1643,S5046,Social,Instagram,Australia,Desktop,Blog,1,178,0,New
2026-01-02,U1643,S5046,Social,Instagram,Australia,Desktop,Home,2,260,0,New
2026-01-02,U1643,S5046,Social,Instagram,Australia,Desktop,Product,3,211,0,New
2026-01-02,U161,S507,Email,Newsletter,Australia,Mobile,Product,1,169,0,New
2026-01-02,U161,S507,Email,Newsletter,Australia,Mobile,Contact,2,145,0,New
2026-01-02,U161,S507,Email,Newsletter,Australia,Mobile,Blog,3,99,0,New
2026-01-02,U1653,S5082,Direct,Website,Canada,Mobile,Home,1,245,0,New
2026-01-02,U1656,S5090,Social,Instagram,India,Mobile,Product,1,266,0,New
2026-01-02,U1673,S5138,Email,Newsletter,Canada,Tablet,Pricing,1,159,0,New
2026-01-02,U1673,S5138,Email,Newsletter,Canada,Tablet,Product,2,65,0,New
2026-01-02,U1673,S5138,Email,Newsletter,Canada,Tablet,Home,3,96,0,New
2026-01-02,U1682,S5169,Email,Newsletter,Canada,Mobile,Contact,1,219,0,New
2026-01-02,U1682,S5169,Email,Newsletter,Canada,Mobile,Home,2,244,0,New
2026-01-02,U1682,S5169,Email,Newsletter,Canada,Mobile,Checkout,3,32,0,New
2026-01-02,U1682,S5169,Email,Newsletter,Canada,Mobile,Pricing,4,169,0,New
2026-01-02,U1689,S5193,Email,Newsletter,India,Mobile,Checkout,1,114,0,New
2026-01-02,U1696,S5213,Social,Instagram,Australia,Mobile,Contact,1,286,0,New
2026-01-02,U1696,S5213,Social,Instagram,Australia,Mobile,Pricing,2,83,0,New
2026-01-02,U1696,S5213,Social,Instagram,Australia,Mobile,Blog,3,203,0,New
2026-01-02,U1696,S5213,Social,Instagram,Australia,Mobile,Product,4,66,0,New
2026-01-02,U1708,S5247,Referral,PartnerSite,India,Mobile,Product,1,256,0,New
2026-01-02,U1708,S5247,Referral,PartnerSite,India,Mobile,Blog,2,36,0,New
2026-01-02,U1708,S5247,Referral,PartnerSite,India,Mobile,Pricing,3,214,0,New
2026-01-02,U1732,S5318,Social,Instagram,UK,Mobile,Home,1,229,0,New
2026-01-02,U1732,S5318,Social,Instagram,UK,Mobile,Pricing,2,21,0,New
2026-01-02,U1761,S5406,Referral,PartnerSite,USA,Mobile,Checkout,1,181,1,New
2026-01-02,U1829,S5603,Email,Newsletter,Canada,Desktop,Pricing,1,180,1,New
2026-01-02,U1829,S5603,Email,Newsletter,Canada,Desktop,Checkout,2,138,1,New
2026-01-02,U1851,S5659,Social,Instagram,India,Mobile,Pricing,1,196,0,New
2026-01-02,U1851,S5659,Social,Instagram,India,Mobile,Checkout,2,289,0,New
2026-01-02,U1856,S5676,Social,Instagram,UK,Mobile,Pricing,1,131,0,New
2026-01-02,U1856,S5676,Social,Instagram,UK,Mobile,Contact,2,39,0,New
2026-01-02,U1856,S5676,Social,Instagram,UK,Mobile,Checkout,3,132,0,New
2026-01-02,U1856,S5676,Social,Instagram,UK,Mobile,Product,4,110,0,New
2026-01-02,U1861,S5690,Referral,PartnerSite,India,Mobile,Pricing,1,284,0,New
2026-01-02,U1861,S5690,Referral,PartnerSite,India,Mobile,Home,2,267,0,New
2026-01-02,U1861,S5690,Referral,PartnerSite,India,Mobile,Blog,3,122,0,New
2026-01-02,U1861,S5690,Referral,PartnerSite,India,Mobile,Contact,4,51,0,New
2026-01-02,U1872,S5724,Referral,PartnerSite,UK,Mobile,Checkout,1,281,1,New
2026-01-02,U1907,S5819,Email,Newsletter,UK,Mobile,Blog,1,116,0,New
2026-01-02,U1907,S5819,Email,Newsletter,UK,Mobile,Checkout,2,182,0,New
2026-01-02,U1907,S5819,Email,Newsletter,UK,Mobile,Contact,3,213,0,New
2026-01-02,U1907,S5819,Email,Newsletter,UK,Mobile,Product,4,227,0,New
2026-01-02,U1909,S5825,Organic,Google,USA,Mobile,Pricing,1,224,0,New
2026-01-02,U1921,S5858,Direct,Website,India,Desktop,Home,1,83,0,New
2026-01-02,U1921,S5858,Direct,Website,India,Desktop,Contact,2,53,0,New
2026-01-02,U1968,S6011,Social,Instagram,India,Mobile,Checkout,1,187,0,New
2026-01-02,U1968,S6011,Social,Instagram,India,Mobile,Contact,2,86,0,New
2026-01-02,U1979,S6049,Referral,PartnerSite,India,Mobile,Product,1,224,0,New
2026-01-02,U1988,S6085,Referral,PartnerSite,Canada,Mobile,Pricing,1,246,0,New
2026-01-02,U213,S661,Social,Instagram,UK,Mobile,Product,1,176,0,New
2026-01-02,U213,S661,Social,Instagram,UK,Mobile,Contact,2,225,0,New
2026-01-02,U213,S661,Social,Instagram,UK,Mobile,Home,3,175,0,New
2026-01-02,U289,S885,Direct,Website,Canada,Mobile,Pricing,1,219,0,New
2026-01-02,U314,S977,Social,Instagram,India,Desktop,Contact,1,94,0,New
2026-01-02,U314,S977,Social,Instagram,India,Desktop,Home,2,136,0,New
2026-01-03,U334,S1048,Organic,Google,India,Mobile,Pricing,1,169,0,New
2026-01-03,U334,S1048,Organic,Google,India,Mobile,Contact,2,95,0,New
2026-01-03,U334,S1048,Organic,Google,India,Mobile,Product,3,126,0,New
2026-01-03,U334,S1048,Organic,Google,India,Mobile,Blog,4,23,0,New
2026-01-03,U359,S1128,Social,Instagram,USA,Mobile,Checkout,1,116,1,New
2026-01-03,U359,S1128,Social,Instagram,USA,Mobile,Home,2,153,1,New
2026-01-03,U379,S1197,Direct,Website,USA,Mobile,Home,1,274,0,New
2026-01-03,U379,S1197,Direct,Website,USA,Mobile,Pricing,2,209,0,New
2026-01-03,U379,S1197,Direct,Website,USA,Mobile,Product,3,77,0,New
2026-01-03,U379,S1197,Direct,Website,USA,Mobile,Contact,4,157,0,New
2026-01-03,U387,S1224,Organic,Google,Australia,Desktop,Pricing,1,73,0,New
2026-01-03,U393,S1239,Direct,Website,UK,Mobile,Pricing,1,54,0,New
2026-01-03,U393,S1239,Direct,Website,UK,Mobile,Product,2,192,0,New
2026-01-03,U417,S1310,Email,Newsletter,Australia,Mobile,Home,1,245,0,New
2026-01-03,U418,S1315,Email,Newsletter,Canada,Desktop,Checkout,1,134,0,Returning
2026-01-03,U43,S134,Direct,Website,USA,Mobile,Contact,1,151,0,New
2026-01-03,U430,S1352,Social,Instagram,India,Mobile,Contact,1,23,0,New
2026-01-03,U430,S1352,Social,Instagram,India,Mobile,Pricing,2,216,0,New
2026-01-03,U430,S1352,Social,Instagram,India,Mobile,Blog,3,140,0,New
2026-01-03,U5,S14,Email,Newsletter,India,Mobile,Contact,1,298,1,New
2026-01-03,U5,S14,Email,Newsletter,India,Mobile,Checkout,2,244,1,New
2026-01-03,U5,S14,Email,Newsletter,India,Mobile,Home,3,24,1,New
2026-01-03,U5,S14,Email,Newsletter,India,Mobile,Blog,4,145,1,New
2026-01-03,U461,S1458,Social,Instagram,UK,Mobile,Checkout,1,190,1,New
2026-01-03,U461,S1458,Social,Instagram,UK,Mobile,Product,2,216,1,New
2026-01-03,U461,S1458,Social,Instagram,UK,Mobile,Pricing,3,187,1,New
2026-01-03,U471,S1487,Email,Newsletter,UK,Mobile,Contact,1,42,0,New
2026-01-03,U471,S1487,Email,Newsletter,UK,Mobile,Home,2,44,0,New
2026-01-03,U471,S1487,Email,Newsletter,UK,Mobile,Product,3,284,0,New
2026-01-03,U499,S1566,Direct,Website,Canada,Desktop,Contact,1,143,0,New
2026-01-03,U499,S1566,Direct,Website,Canada,Desktop,Checkout,2,98,0,New
2026-01-03,U499,S1566,Direct,Website,Canada,Desktop,Pricing,3,58,0,New
2026-01-03,U533,S1671,Direct,Website,Canada,Desktop,Contact,1,62,0,New
2026-01-03,U533,S1671,Direct,Website,Canada,Desktop,Checkout,2,237,0,New
2026-01-03,U533,S1671,Direct,Website,Canada,Desktop,Blog,3,185,0,New
2026-01-03,U601,S1875,Email,Newsletter,Canada,Mobile,Pricing,1,47,0,New
2026-01-03,U616,S1925,Email,Newsletter,Australia,Mobile,Checkout,1,206,0,New
2026-01-03,U616,S1925,Email,Newsletter,Australia,Mobile,Product,2,187,0,New
2026-01-03,U616,S1925,Email,Newsletter,Australia,Mobile,Contact,3,201,0,New
2026-01-03,U616,S1925,Email,Newsletter,Australia,Mobile,Pricing,4,96,0,New
2026-01-03,U652,S2050,Social,Instagram,Australia,Tablet,Blog,1,79,0,New
2026-01-03,U652,S2050,Social,Instagram,Australia,Tablet,Product,2,141,0,New
2026-01-03,U658,S2070,Referral,PartnerSite,UK,Mobile,Contact,1,266,0,New
2026-01-03,U686,S2162,Email,Newsletter,India,Mobile,Home,1,229,0,New
2026-01-03,U697,S2196,Email,Newsletter,India,Desktop,Checkout,1,297,0,New
2026-01-03,U74,S237,Referral,PartnerSite,India,Desktop,Checkout,1,224,1,New
2026-01-03,U766,S2424,Social,Instagram,USA,Mobile,Product,1,137,0,New
2026-01-03,U766,S2424,Social,Instagram,USA,Mobile,Contact,2,293,0,New
2026-01-03,U766,S2424,Social,Instagram,USA,Mobile,Home,3,41,0,New
2026-01-03,U766,S2424,Social,Instagram,USA,Mobile,Pricing,4,264,0,New
2026-01-03,U775,S2455,Social,Instagram,USA,Mobile,Checkout,1,160,1,New
2026-01-03,U775,S2455,Social,Instagram,USA,Mobile,Product,2,158,1,New
2026-01-03,U781,S2467,Social,Instagram,Australia,Desktop,Contact,1,266,0,New
2026-01-03,U77,S250,Direct,Website,India,Desktop,Checkout,1,265,0,New
2026-01-03,U77,S250,Direct,Website,India,Desktop,Home,2,99,0,New
2026-01-03,U77,S250,Direct,Website,India,Desktop,Blog,3,244,0,New
2026-01-03,U801,S2519,Referral,PartnerSite,UK,Tablet,Pricing,1,186,0,New
2026-01-03,U801,S2519,Referral,PartnerSite,UK,Tablet,Blog,2,267,0,New
2026-01-03,U801,S2519,Referral,PartnerSite,UK,Tablet,Contact,3,188,0,New
2026-01-03,U801,S2519,Referral,PartnerSite,UK,Tablet,Checkout,4,71,0,New
2026-01-03,U814,S2562,Direct,Website,Canada,Mobile,Contact,1,74,0,New
2026-01-03,U814,S2562,Direct,Website,Canada,Mobile,Product,2,143,0,New
2026-01-03,U827,S2594,Email,Newsletter,Australia,Mobile,Contact,1,161,1,New
2026-01-03,U827,S2594,Email,Newsletter,Australia,Mobile,Checkout,2,29,1,New
2026-01-03,U840,S2633,Organic,Google,USA,Desktop,Blog,1,164,0,New
2026-01-03,U840,S2633,Organic,Google,USA,Desktop,Home,2,35,0,New
2026-01-03,U840,S2633,Organic,Google,USA,Desktop,Checkout,3,30,0,New
2026-01-03,U840,S2633,Organic,Google,USA,Desktop,Product,4,293,0,New
2026-01-03,U878,S2736,Email,Newsletter,Canada,Desktop,Blog,1,191,0,New
2026-01-03,U878,S2736,Email,Newsletter,Canada,Desktop,Checkout,2,171,0,New
2026-01-03,U878,S2736,Email,Newsletter,Canada,Desktop,Home,3,218,0,New
2026-01-03,U878,S2736,Email,Newsletter,Canada,Desktop,Contact,4,49,0,New
2026-01-03,U886,S2755,Direct,Website,Canada,Mobile,Checkout,1,133,1,New
2026-01-03,U887,S2756,Email,Newsletter,Australia,Mobile,Contact,1,125,0,New
2026-01-03,U887,S2756,Email,Newsletter,Australia,Mobile,Blog,2,219,0,New
2026-01-03,U887,S2756,Email,Newsletter,Australia,Mobile,Home,3,189,0,New
2026-01-03,U887,S2756,Email,Newsletter,Australia,Mobile,Product,4,174,0,New
2026-01-03,U890,S2767,Direct,Website,Canada,Mobile,Product,1,175,0,Returning
2026-01-03,U903,S2804,Direct,Website,Canada,Mobile,Product,1,25,0,New
2026-01-03,U903,S2804,Direct,Website,Canada,Mobile,Checkout,2,104,0,New
2026-01-03,U922,S2862,Referral,PartnerSite,Australia,Desktop,Blog,1,134,0,New
2026-01-03,U922,S2862,Referral,PartnerSite,Australia,Desktop,Product,2,133,0,New
2026-01-03,U941,S2926,Organic,Google,India,Mobile,Pricing,1,240,0,New
2026-01-03,U941,S2926,Organic,Google,India,Mobile,Home,2,64,0,New
2026-01-03,U955,S2974,Direct,Website,USA,Mobile,Home,1,236,0,New
2026-01-03,U955,S2974,Direct,Website,USA,Mobile,Pricing,2,187,0,New
2026-01-03,U956,S2978,Email,Newsletter,USA,Desktop,Pricing,1,67,0,New
2026-01-03,U91,S299,Direct,Website,Canada,Mobile,Contact,1,275,0,New
2026-01-03,U91,S299,Direct,Website,Canada,Mobile,Product,2,260,0,New
2026-01-03,U966,S3006,Direct,Website,Canada,Mobile,Home,1,97,0,New
2026-01-03,U966,S3006,Direct,Website,Canada,Mobile,Checkout,2,256,0,New
2026-01-03,U966,S3006,Direct,Website,Canada,Mobile,Blog,3,264,0,New
2026-01-03,U966,S3006,Direct,Website,Canada,Mobile,Contact,4,237,0,New
2026-01-03,U983,S3052,Email,Newsletter,UK,Desktop,Checkout,1,270,1,New
2026-01-03,U983,S3052,Email,Newsletter,UK,Desktop,Pricing,2,163,1,New
2026-01-03,U983,S3052,Email,Newsletter,UK,Desktop,Contact,3,236,1,New
2026-01-03,U1002,S3111,Organic,Google,Australia,Desktop,Home,1,124,1,New
2026-01-03,U1002,S3111,Organic,Google,Australia,Desktop,Checkout,2,41,1,New
2026-01-03,U1003,S3117,Email,Newsletter,Australia,Desktop,Blog,1,93,0,Returning
2026-01-03,U1003,S3117,Email,Newsletter,Australia,Desktop,Pricing,2,25,0,Returning
2026-01-03,U1003,S3117,Email,Newsletter,Australia,Desktop,Home,3,46,0,Returning
2026-01-03,U1003,S3117,Email,Newsletter,Australia,Desktop,Product,4,146,0,Returning
2026-01-03,U1014,S3151,Email,Newsletter,UK,Mobile,Checkout,1,211,1,New
2026-01-03,U1014,S3151,Email,Newsletter,UK,Mobile,Blog,2,268,1,New
2026-01-03,U1022,S3173,Organic,Google,USA,Mobile,Product,1,85,0,New
2026-01-03,U1022,S3173,Organic,Google,USA,Mobile,Contact,2,66,0,New
2026-01-03,U1074,S3323,Direct,Website,UK,Mobile,Pricing,1,50,0,New
2026-01-03,U1087,S3362,Organic,Google,Australia,Mobile,Home,1,290,0,New
2026-01-03,U1090,S3369,Organic,Google,USA,Desktop,Pricing,1,164,0,New
2026-01-03,U1097,S3391,Referral,PartnerSite,Australia,Mobile,Pricing,1,238,0,New
2026-01-03,U1097,S3391,Referral,PartnerSite,Australia,Mobile,Blog,2,165,0,New
2026-01-03,U1102,S3401,Social,Instagram,India,Mobile,Pricing,1,205,0,New
2026-01-03,U1102,S3401,Social,Instagram,India,Mobile,Product,2,268,0,New
2026-01-03,U1102,S3401,Social,Instagram,India,Mobile,Home,3,91,0,New
2026-01-03,U1140,S3506,Direct,Website,India,Desktop,Checkout,1,106,0,New
2026-01-03,U1161,S3575,Direct,Website,UK,Mobile,Checkout,1,43,0,New
2026-01-03,U1161,S3575,Direct,Website,UK,Mobile,Product,2,108,0,New
2026-01-03,U1161,S3575,Direct,Website,UK,Mobile,Contact,3,177,0,New
2026-01-03,U1161,S3575,Direct,Website,UK,Mobile,Pricing,4,252,0,New
2026-01-03,U1164,S3583,Organic,Google,UK,Desktop,Checkout,1,55,0,New
2026-01-03,U1164,S3583,Organic,Google,UK,Desktop,Contact,2,299,0,New
2026-01-03,U1164,S3583,Organic,Google,UK,Desktop,Home,3,202,0,New
2026-01-03,U1189,S3647,Direct,Website,Canada,Mobile,Blog,1,261,1,New
2026-01-03,U1189,S3647,Direct,Website,Canada,Mobile,Checkout,2,56,1,New
2026-01-03,U1189,S3647,Direct,Website,Canada,Mobile,Contact,3,207,1,New
2026-01-03,U1201,S3687,Referral,PartnerSite,Australia,Mobile,Contact,1,40,0,New
2026-01-03,U1201,S3687,Referral,PartnerSite,Australia,Mobile,Home,2,271,0,New
2026-01-03,U1201,S3687,Referral,PartnerSite,Australia,Mobile,Checkout,3,177,0,New
2026-01-03,U1213,S3731,Organic,Google,Australia,Mobile,Product,1,22,1,New
2026-01-03,U1213,S3731,Organic,Google,Australia,Mobile,Pricing,2,26,1,New
2026-01-03,U1213,S3731,Organic,Google,Australia,Mobile,Blog,3,265,1,New
2026-01-03,U1213,S3731,Organic,Google,Australia,Mobile,Checkout,4,278,1,New
2026-01-03,U1225,S3775,Direct,Website,India,Desktop,Blog,1,149,0,New
2026-01-03,U1250,S3856,Social,Instagram,Australia,Mobile,Pricing,1,31,0,New
2026-01-03,U1250,S3856,Social,Instagram,Australia,Mobile,Contact,2,68,0,New
2026-01-03,U1269,S3927,Email,Newsletter,UK,Mobile,Blog,1,62,0,New
2026-01-03,U121,S394,Referral,PartnerSite,USA,Mobile,Contact,1,222,1,New
2026-01-03,U121,S394,Referral,PartnerSite,USA,Mobile,Product,2,212,1,New
2026-01-03,U121,S394,Referral,PartnerSite,USA,Mobile,Checkout,3,47,1,New
2026-01-03,U121,S394,Referral,PartnerSite,USA,Mobile,Blog,4,266,1,New
2026-01-03,U1281,S3960,Referral,PartnerSite,Australia,Mobile,Home,1,31,0,New
2026-01-03,U1281,S3960,Referral,PartnerSite,Australia,Mobile,Contact,2,230,0,New
2026-01-03,U1281,S3960,Referral,PartnerSite,Australia,Mobile,Pricing,3,108,0,New
2026-01-03,U1282,S3963,Email,Newsletter,India,Mobile,Checkout,1,135,1,New
2026-01-03,U1287,S3977,Social,Instagram,India,Mobile,Contact,1,168,0,New
2026-01-03,U1291,S3990,Social,Instagram,USA,Mobile,Product,1,47,0,Returning
